episode,length,totalReward,avgQ,exploration
379,200,-200.0,-52.027008056640625,0.3203652870098276
380,200,-200.0,-52.43621063232422,0.3194070658123904
381,200,-200.0,-52.45355224609375,0.3184517106803494
382,200,-200.0,-52.490509033203125,0.31749921304122575
383,200,-200.0,-52.4134407043457,0.3165495643481812
384,200,-200.0,-52.439422607421875,0.3156027560799414
385,200,-200.0,-52.913787841796875,0.3146587797407193
386,200,-200.0,-52.88954544067383,0.31371762686013893
387,200,-200.0,-52.91632843017578,0.3127792889931595
388,200,-200.0,-52.948089599609375,0.3118437577199995
389,200,-200.0,-52.938720703125,0.31091102464606135
390,200,-200.0,-53.34278106689453,0.3099810814018558
391,200,-200.0,-53.4084358215332,0.30905391964292706
392,200,-200.0,-53.387535095214844,0.30812953104977775
393,200,-200.0,-53.399940490722656,0.3072079073277944
394,200,-200.0,-53.36751174926758,0.3062890402071729
395,200,-200.0,-53.77599334716797,0.3053729214428444
396,200,-200.0,-53.878456115722656,0.30445954281440124
397,200,-200.0,-53.87348175048828,0.3035488961260232
398,200,-200.0,-53.8543586730957,0.30264097320640404
399,200,-200.0,-53.8420524597168,0.30173576590867807
400,200,-200.0,-54.18621826171875,0.30083326611034705
401,200,-200.0,-54.318115234375,0.29993346571320745
402,200,-200.0,-54.314064025878906,0.29903635664327766
403,200,-200.0,-54.30842971801758,0.2981419308507255
404,200,-200.0,-54.323822021484375,0.2972501803097961
405,200,-200.0,-54.625450134277344,0.2963610970187399
406,200,-200.0,-54.779022216796875,0.29547467299974073
407,200,-200.0,-54.7359619140625,0.2945909002988442
408,200,-200.0,-54.774559020996094,0.2937097709858866
409,200,-200.0,-54.73689651489258,0.29283127715442336
410,200,-200.0,-55.12836837768555,0.29195541092165844
411,200,-200.0,-55.180198669433594,0.29108216442837337
412,200,-200.0,-55.213348388671875,0.29021152983885684
413,200,-200.0,-55.208534240722656,0.28934349934083436
414,200,-200.0,-55.191314697265625,0.2884780651453982
415,200,-200.0,-55.52625274658203,0.2876152194869374
416,200,-200.0,-55.58460235595703,0.2867549546230682
417,200,-200.0,-55.60443115234375,0.28589726283456457
418,200,-200.0,-55.60284423828125,0.28504213642528875
419,200,-200.0,-55.56586837768555,0.2841895677221224
420,200,-200.0,-55.9455680847168,0.2833395490748977
421,200,-200.0,-56.02606201171875,0.28249207285632877
422,200,-200.0,-56.01072311401367,0.281647131461943
423,200,-200.0,-56.04743576049805,0.280804717310013
424,200,-200.0,-56.06489944458008,0.27996482284148855
425,200,-200.0,-56.38751983642578,0.27912744051992877
426,200,-200.0,-56.4555778503418,0.2782925628314345
427,200,-200.0,-56.49457550048828,0.2774601822845808
428,200,-200.0,-56.441429138183594,0.2766302914103498
429,200,-200.0,-56.4547119140625,0.2758028827620636
430,200,-200.0,-56.84100341796875,0.2749779489153177
431,200,-200.0,-56.89440155029297,0.274155482467914
432,200,-200.0,-56.905784606933594,0.27333547603979463
433,200,-200.0,-56.91794967651367,0.2725179222729757
